Data File,Dataset Type,Category,Resolution (C),Ocean Resolution (mx),File Extension,File Size (Bytes),YYYY,Sub-Category 1,Sub-Category 2,Sub-Category 3
ne_110m_graticules_30.README.html,UFS_Land-DA_Dev,NAGAPE,,,.html,26636,,shapefiles,physical,
ne_110m_graticules_10.VERSION.txt,UFS_Land-DA_Dev,NAGAPE,,,.txt,7,,shapefiles,physical,
ne_110m_lakes.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,143,,shapefiles,physical,
ne_10m_playas.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,143,,shapefiles,physical,
ne_10m_coastline.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,145,,shapefiles,physical,
ne_110m_glaciated_areas.VERSION.txt,UFS_Land-DA_Dev,NAGAPE,,,.txt,7,,shapefiles,physical,
ne_10m_wgs84_bounding_box.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,108,,shapefiles,physical,
ne_10m_bathymetry_H_3000.dbf,UFS_Land-DA_Dev,NAGAPE,,,.dbf,29653,,shapefiles,physical,
ne_10m_graticules_15.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,380,,shapefiles,physical,
ne_50m_lakes.README.html,UFS_Land-DA_Dev,NAGAPE,,,.html,23178,,shapefiles,physical,
ne_10m_bathymetry_I_2000.VERSION.txt,UFS_Land-DA_Dev,NAGAPE,,,.txt,7,,shapefiles,physical,
ne_10m_playas.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,90368,,shapefiles,physical,
ne_50m_graticules_30.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,147,,shapefiles,physical,
ne_110m_geographic_lines.dbf,UFS_Land-DA_Dev,NAGAPE,,,.dbf,36552,,shapefiles,physical,
ne_110m_graticules_30.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,physical,
ne_110m_graticules_1.README.html,UFS_Land-DA_Dev,NAGAPE,,,.html,26636,,shapefiles,physical,
ne_110m_graticules_20.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,214588,,shapefiles,physical,
ne_10m_reefs.README.html,UFS_Land-DA_Dev,NAGAPE,,,.html,21848,,shapefiles,physical,
ne_10m_geography_marine_polys.README.html,UFS_Land-DA_Dev,NAGAPE,,,.html,27545,,shapefiles,physical,
ne_10m_coastline.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,6806812,,shapefiles,physical,
ne_110m_coastline.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,physical,
ne_10m_antarctic_ice_shelves_lines.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,113436,,shapefiles,physical,
ne_50m_geography_marine_polys.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,physical,
ne_10m_geography_regions_points.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,1980,,shapefiles,physical,
ne_10m_graticules_5.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,physical,
ne_50m_graticules_20.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,147,,shapefiles,physical,
ne_10m_rivers_europe.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,1142504,,shapefiles,physical,
ne_10m_lakes_europe.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,147,,shapefiles,physical,
ne_110m_coastline.README.html,UFS_Land-DA_Dev,NAGAPE,,,.html,22376,,shapefiles,physical,
ne_10m_lakes.README.html,UFS_Land-DA_Dev,NAGAPE,,,.html,31725,,shapefiles,physical,
ne_50m_graticules_10.VERSION.txt,UFS_Land-DA_Dev,NAGAPE,,,.txt,7,,shapefiles,physical,
ne_50m_geographic_lines.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,148,,shapefiles,physical,
ne_110m_graticules_5.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,147,,shapefiles,physical,
ne_10m_minor_islands_coastline.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,physical,
ne_50m_land.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,11460,,shapefiles,physical,
ne_10m_geography_regions_elevation_points.VERSION.txt,UFS_Land-DA_Dev,NAGAPE,,,.txt,7,,shapefiles,physical,
ne_110m_graticules_15.dbf,UFS_Land-DA_Dev,NAGAPE,,,.dbf,1278,,shapefiles,physical,
ne_10m_antarctic_ice_shelves_lines.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,147,,shapefiles,physical,
ne_50m_geography_regions_polys.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,4276,,shapefiles,physical,
ne_50m_rivers_lake_centerlines.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,3796,,shapefiles,physical,
ne_50m_geography_marine_polys.dbf,UFS_Land-DA_Dev,NAGAPE,,,.dbf,769235,,shapefiles,physical,
ne_10m_land_ocean_label_points.VERSION.txt,UFS_Land-DA_Dev,NAGAPE,,,.txt,7,,shapefiles,physical,
ne_110m_graticules_15.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,276028,,shapefiles,physical,
ne_110m_geographic_lines.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,38836,,shapefiles,physical,
ne_110m_geographic_lines.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,physical,
ne_50m_graticules_10.README.html,UFS_Land-DA_Dev,NAGAPE,,,.html,26697,,shapefiles,physical,
ne_50m_rivers_lake_centerlines.VERSION.txt,UFS_Land-DA_Dev,NAGAPE,,,.txt,7,,shapefiles,physical,
ne_10m_graticules_15.README.html,UFS_Land-DA_Dev,NAGAPE,,,.html,26727,,shapefiles,physical,
ne_50m_wgs84_bounding_box.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,physical,
ne_10m_bathymetry_E_6000.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,660472,,shapefiles,physical,
ne_10m_graticules_5.README.html,UFS_Land-DA_Dev,NAGAPE,,,.html,26727,,shapefiles,physical,
ne_110m_geography_regions_points.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,physical,
ne_10m_wgs84_bounding_box.dbf,UFS_Land-DA_Dev,NAGAPE,,,.dbf,140,,shapefiles,physical,
ne_10m_lakes_pluvial.README.html,UFS_Land-DA_Dev,NAGAPE,,,.html,31725,,shapefiles,physical,
ne_10m_lakes_europe.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,6236,,shapefiles,physical,
ne_50m_graticules_10.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,524,,shapefiles,physical,
ne_10m_glaciated_areas.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,physical,
ne_110m_land.README.html,UFS_Land-DA_Dev,NAGAPE,,,.html,21649,,shapefiles,physical,
ne_110m_ocean.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,physical,
ne_50m_geography_marine_polys.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,143,,shapefiles,physical,
ne_50m_lakes.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,143,,shapefiles,physical,
ne_10m_antarctic_ice_shelves_polys.README.html,UFS_Land-DA_Dev,NAGAPE,,,.html,23872,,shapefiles,physical,
ne_10m_geography_regions_polys.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,2737140,,shapefiles,physical,
ne_10m_bathymetry_H_3000.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,5468,,shapefiles,physical,
ne_10m_land_ocean_label_points.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,115180,,shapefiles,physical,
ne_50m_coastline.VERSION.txt,UFS_Land-DA_Dev,NAGAPE,,,.txt,7,,shapefiles,physical,
ne_10m_minor_islands.dbf,UFS_Land-DA_Dev,NAGAPE,,,.dbf,137085,,shapefiles,physical,
ne_10m_graticules_20.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,147,,shapefiles,physical,
ne_10m_minor_islands.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,physical,
ne_10m_bathymetry_A_10000.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,147,,shapefiles,physical,
ne_10m_lakes_historic.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,124,,shapefiles,physical,
ne_10m_geography_regions_elevation_points.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,5788,,shapefiles,physical,
ne_10m_lakes_pluvial.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,1212,,shapefiles,physical,
ne_50m_glaciated_areas.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,147,,shapefiles,physical,
ne_10m_geography_regions_points.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,physical,
ne_10m_bathymetry_H_3000.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,5805940,,shapefiles,physical,
ne_110m_rivers_lake_centerlines.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,143,,shapefiles,physical,
ne_50m_graticules_30.README.html,UFS_Land-DA_Dev,NAGAPE,,,.html,26697,,shapefiles,physical,
ne_50m_rivers_lake_centerlines.dbf,UFS_Land-DA_Dev,NAGAPE,,,.dbf,3028082,,shapefiles,physical,
ne_50m_playas.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,147,,shapefiles,physical,
ne_110m_geography_regions_elevation_points.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,143,,shapefiles,physical,
ne_10m_land.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,145,,shapefiles,physical,
ne_110m_graticules_20.dbf,UFS_Land-DA_Dev,NAGAPE,,,.dbf,1332,,shapefiles,physical,
ne_10m_graticules_1.README.html,UFS_Land-DA_Dev,NAGAPE,,,.html,26727,,shapefiles,physical,
ne_10m_land_ocean_seams.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,120484,,shapefiles,physical,
ne_10m_bathymetry_G_4000.dbf,UFS_Land-DA_Dev,NAGAPE,,,.dbf,76029,,shapefiles,physical,
ne_50m_geography_marine_polys.README.html,UFS_Land-DA_Dev,NAGAPE,,,.html,237512,,shapefiles,physical,
ne_110m_wgs84_bounding_box.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,4556,,shapefiles,physical,
ne_10m_graticules_15.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,physical,
ne_50m_playas.VERSION.txt,UFS_Land-DA_Dev,NAGAPE,,,.txt,7,,shapefiles,physical,
ne_10m_lakes_historic.README.html,UFS_Land-DA_Dev,NAGAPE,,,.html,31725,,shapefiles,physical,
ne_10m_bathymetry_K_200.VERSION.txt,UFS_Land-DA_Dev,NAGAPE,,,.txt,7,,shapefiles,physical,
ne_10m_land_scale_rank.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,32804,,shapefiles,physical,
ne_50m_graticules_1.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,6205036,,shapefiles,physical,
ne_10m_minor_islands_coastline.dbf,UFS_Land-DA_Dev,NAGAPE,,,.dbf,134438,,shapefiles,physical,
ne_50m_geography_marine_polys.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,724652,,shapefiles,physical,
ne_110m_graticules_15.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,380,,shapefiles,physical,
ne_50m_geographic_lines.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,38836,,shapefiles,physical,
ne_10m_minor_islands_coastline.README.html,UFS_Land-DA_Dev,NAGAPE,,,.html,24176,,shapefiles,physical,
ne_10m_bathymetry_D_7000.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,64556,,shapefiles,physical,
ne_50m_graticules_10.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,147,,shapefiles,physical,
ne_10m_minor_islands.VERSION.txt,UFS_Land-DA_Dev,NAGAPE,,,.txt,7,,shapefiles,physical,
ne_110m_lakes.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,physical,
ne_10m_graticules_10.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,physical,
ne_10m_lakes_historic.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,16756,,shapefiles,physical,
ne_110m_geography_marine_polys.README.html,UFS_Land-DA_Dev,NAGAPE,,,.html,25839,,shapefiles,physical,
ne_10m_antarctic_ice_shelves_polys.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,1372,,shapefiles,physical,
ne_10m_antarctic_ice_shelves_lines.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,physical,
ne_10m_land_ocean_seams.dbf,UFS_Land-DA_Dev,NAGAPE,,,.dbf,4050,,shapefiles,physical,
ne_50m_geography_regions_points.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,143,,shapefiles,physical,
ne_50m_lakes.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,231984,,shapefiles,physical,
ne_50m_antarctic_ice_shelves_polys.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,612,,shapefiles,physical,
ne_110m_graticules_30.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,236,,shapefiles,physical,
ne_110m_wgs84_bounding_box.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,108,,shapefiles,physical,
ne_110m_ocean.dbf,UFS_Land-DA_Dev,NAGAPE,,,.dbf,211,,shapefiles,physical,
ne_10m_bathymetry_C_8000.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,22908,,shapefiles,physical,
ne_110m_geography_regions_polys.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,580,,shapefiles,physical,
ne_10m_bathymetry_E_6000.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,147,,shapefiles,physical,
ne_110m_land.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,1116,,shapefiles,physical,
ne_10m_bathymetry_L_0.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,physical,
ne_110m_land.VERSION.txt,UFS_Land-DA_Dev,NAGAPE,,,.txt,7,,shapefiles,physical,
ne_10m_geography_regions_polys.dbf,UFS_Land-DA_Dev,NAGAPE,,,.dbf,6816013,,shapefiles,physical,
ne_10m_geography_marine_polys.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,physical,
ne_10m_graticules_20.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,physical,
ne_10m_lakes_north_america.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,9700,,shapefiles,physical,
ne_10m_geography_marine_polys.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,953304,,shapefiles,physical,
ne_110m_graticules_15.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,147,,shapefiles,physical,
ne_50m_playas.README.html,UFS_Land-DA_Dev,NAGAPE,,,.html,21581,,shapefiles,physical,
ne_50m_geography_regions_polys.README.html,UFS_Land-DA_Dev,NAGAPE,,,.html,237793,,shapefiles,physical,
ne_50m_coastline.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,143,,shapefiles,physical,
ne_10m_lakes_historic.VERSION.txt,UFS_Land-DA_Dev,NAGAPE,,,.txt,7,,shapefiles,physical,
ne_50m_graticules_20.README.html,UFS_Land-DA_Dev,NAGAPE,,,.html,26697,,shapefiles,physical,
ne_10m_bathymetry_G_4000.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,physical,
ne_110m_glaciated_areas.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,188,,shapefiles,physical,
ne_10m_ocean.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,physical,
ne_50m_land.README.html,UFS_Land-DA_Dev,NAGAPE,,,.html,21891,,shapefiles,physical,
ne_50m_rivers_lake_centerlines_scale_rank.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,143,,shapefiles,physical,
ne_10m_lakes_historic.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,143,,shapefiles,physical,
ne_10m_rivers_lake_centerlines_scale_rank.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,143,,shapefiles,physical,
ne_110m_wgs84_bounding_box.dbf,UFS_Land-DA_Dev,NAGAPE,,,.dbf,132,,shapefiles,physical,
ne_50m_graticules_10.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,physical,
ne_10m_bathymetry_G_4000.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,8252612,,shapefiles,physical,
ne_10m_bathymetry_A_10000.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,1676,,shapefiles,physical,
ne_10m_geography_regions_elevation_points.dbf,UFS_Land-DA_Dev,NAGAPE,,,.dbf,4781335,,shapefiles,physical,
ne_110m_geography_marine_polys.dbf,UFS_Land-DA_Dev,NAGAPE,,,.dbf,201195,,shapefiles,physical,
ne_10m_ocean_scale_rank.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,276,,shapefiles,physical,
ne_50m_graticules_30.dbf,UFS_Land-DA_Dev,NAGAPE,,,.dbf,922,,shapefiles,physical,
ne_10m_bathymetry_A_10000.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,124,,shapefiles,physical,
ne_10m_graticules_10.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,426700,,shapefiles,physical,
ne_50m_graticules_15.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,380,,shapefiles,physical,
ne_110m_graticules_10.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,426700,,shapefiles,physical,
ne_50m_ocean.README.html,UFS_Land-DA_Dev,NAGAPE,,,.html,22174,,shapefiles,physical,
ne_10m_rivers_europe.README.html,UFS_Land-DA_Dev,NAGAPE,,,.html,33397,,shapefiles,physical,
ne_50m_geography_regions_polys.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,physical,
ne_10m_rivers_lake_centerlines_scale_rank.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,4383552,,shapefiles,physical,
ne_10m_minor_islands_coastline.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,714268,,shapefiles,physical,
ne_10m_geography_regions_polys.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,8476,,shapefiles,physical,
ne_10m_bathymetry_B_9000.dbf,UFS_Land-DA_Dev,NAGAPE,,,.dbf,1097,,shapefiles,physical,
ne_10m_rivers_lake_centerlines.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,11740,,shapefiles,physical,
ne_10m_minor_islands.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,147,,shapefiles,physical,
ne_110m_graticules_5.VERSION.txt,UFS_Land-DA_Dev,NAGAPE,,,.txt,7,,shapefiles,physical,
ne_10m_antarctic_ice_shelves_lines.README.html,UFS_Land-DA_Dev,NAGAPE,,,.html,23872,,shapefiles,physical,
ne_10m_land_ocean_label_points.dbf,UFS_Land-DA_Dev,NAGAPE,,,.dbf,201520,,shapefiles,physical,
ne_10m_geography_marine_polys.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,2556,,shapefiles,physical,
ne_50m_rivers_lake_centerlines_scale_rank.VERSION.txt,UFS_Land-DA_Dev,NAGAPE,,,.txt,7,,shapefiles,physical,
ne_10m_graticules_15.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,147,,shapefiles,physical,
ne_50m_graticules_20.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,214588,,shapefiles,physical,
ne_50m_geography_regions_points.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,4636,,shapefiles,physical,
ne_10m_rivers_lake_centerlines.VERSION.txt,UFS_Land-DA_Dev,NAGAPE,,,.txt,7,,shapefiles,physical,
ne_110m_geography_marine_polys.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,physical,
NE1_50M_SR_W.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,147,,shapefiles,raster,NE1_50M_SR_W
Read_me.txt,UFS_Land-DA_Dev,NAGAPE,,,.txt,92,,shapefiles,raster,NE1_50M_SR_W
NE1_50M_SR_W.tif,UFS_Land-DA_Dev,NAGAPE,,,.tif,175043642,,shapefiles,raster,NE1_50M_SR_W
NE1_50M_SR_W.tfw,UFS_Land-DA_Dev,NAGAPE,,,.tfw,173,,shapefiles,raster,NE1_50M_SR_W
NE1_50M_SR_W.VERSION.txt,UFS_Land-DA_Dev,NAGAPE,,,.txt,5,,shapefiles,raster,NE1_50M_SR_W
NE1_HR_LC_SR_W.VERSION.txt,UFS_Land-DA_Dev,NAGAPE,,,.txt,5,,shapefiles,raster,NE1_HR_LC_SR_W
NE1_HR_LC_SR_W.tfw,UFS_Land-DA_Dev,NAGAPE,,,.tfw,173,,shapefiles,raster,NE1_HR_LC_SR_W
NE1_HR_LC_SR_W.tif,UFS_Land-DA_Dev,NAGAPE,,,.tif,699969860,,shapefiles,raster,NE1_HR_LC_SR_W
NE1_HR_LC_SR_W.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,147,,shapefiles,raster,NE1_HR_LC_SR_W
NE1_HR_LC_SR_W.README.html,UFS_Land-DA_Dev,NAGAPE,,,.html,29970,,shapefiles,raster,NE1_HR_LC_SR_W
ne_10m_admin_1_label_points.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,316052,,shapefiles,cultural,
ne_50m_admin_0_boundary_lines_land.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,147,,shapefiles,cultural,
ne_50m_admin_1_states_provinces.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,900,,shapefiles,cultural,
ne_50m_populated_places_simple.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,10092,,shapefiles,cultural,
ne_10m_admin_1_states_provinces_scale_rank.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,cultural,
ne_10m_ports.dbf,UFS_Land-DA_Dev,NAGAPE,,,.dbf,432593,,shapefiles,cultural,
ne_10m_admin_0_pacific_groupings.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,604,,shapefiles,cultural,
ne_110m_admin_0_scale_rank.README.html,UFS_Land-DA_Dev,NAGAPE,,,.html,24562,,shapefiles,cultural,
ne_10m_populated_places_simple.VERSION.txt,UFS_Land-DA_Dev,NAGAPE,,,.txt,7,,shapefiles,cultural,
ne_10m_admin_0_disputed_areas.dbf,UFS_Land-DA_Dev,NAGAPE,,,.dbf,169522,,shapefiles,cultural,
ne_10m_admin_1_states_provinces_lakes.README.html,UFS_Land-DA_Dev,NAGAPE,,,.html,29480,,shapefiles,cultural,
ne_50m_admin_0_sovereignty.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,1700,,shapefiles,cultural,
ne_50m_admin_0_map_subunits.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,143,,shapefiles,cultural,
ne_50m_admin_0_countries_lakes.VERSION.txt,UFS_Land-DA_Dev,NAGAPE,,,.txt,7,,shapefiles,cultural,
ne_110m_populated_places_simple.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,6904,,shapefiles,cultural,
ne_50m_admin_0_pacific_groupings.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,596,,shapefiles,cultural,
ne_50m_populated_places.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,10092,,shapefiles,cultural,
ne_50m_admin_1_states_provinces_lakes.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,143,,shapefiles,cultural,
ne_50m_admin_0_countries_lakes.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,1652184,,shapefiles,cultural,
ne_10m_admin_0_boundary_lines_land.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,1299304,,shapefiles,cultural,
ne_50m_admin_0_countries_lakes.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,143,,shapefiles,cultural,
ne_50m_ports.VERSION.txt,UFS_Land-DA_Dev,NAGAPE,,,.txt,5,,shapefiles,cultural,
ne_10m_admin_1_states_provinces_lines.dbf,UFS_Land-DA_Dev,NAGAPE,,,.dbf,14534524,,shapefiles,cultural,
ne_110m_admin_1_states_provinces_lines.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,20740,,shapefiles,cultural,
ne_10m_time_zones.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,1060,,shapefiles,cultural,
ne_50m_admin_0_scale_rank.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,cultural,
ne_10m_admin_0_disputed_areas_scale_rank_minor_islands.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,205788,,shapefiles,cultural,
ne_110m_populated_places.VERSION.txt,UFS_Land-DA_Dev,NAGAPE,,,.txt,7,,shapefiles,cultural,
ne_110m_admin_1_states_provinces_lakes.README.html,UFS_Land-DA_Dev,NAGAPE,,,.html,24714,,shapefiles,cultural,
ne_50m_admin_0_boundary_map_units.README.html,UFS_Land-DA_Dev,NAGAPE,,,.html,24195,,shapefiles,cultural,
ne_10m_admin_0_antarctic_claims.dbf,UFS_Land-DA_Dev,NAGAPE,,,.dbf,2859,,shapefiles,cultural,
ne_10m_admin_1_seams.VERSION.txt,UFS_Land-DA_Dev,NAGAPE,,,.txt,7,,shapefiles,cultural,
ne_10m_urban_areas.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,cultural,
ne_10m_ports.README.html,UFS_Land-DA_Dev,NAGAPE,,,.html,26032,,shapefiles,cultural,
ne_110m_admin_1_states_provinces_lines.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,143,,shapefiles,cultural,
ne_50m_ports.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,1244,,shapefiles,cultural,
ne_10m_admin_1_states_provinces_lines.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,cultural,
ne_50m_populated_places_simple.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,cultural,
ne_110m_admin_0_pacific_groupings.VERSION.txt,UFS_Land-DA_Dev,NAGAPE,,,.txt,7,,shapefiles,cultural,
ne_10m_admin_0_seams.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,308,,shapefiles,cultural,
ne_10m_admin_0_map_units.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,cultural,
ne_10m_admin_1_states_provinces_scale_rank_minor_islands.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,21929572,,shapefiles,cultural,
ne_50m_admin_0_map_units.README.html,UFS_Land-DA_Dev,NAGAPE,,,.html,27305,,shapefiles,cultural,
ne_10m_parks_and_protected_lands_scale_rank.README.html,UFS_Land-DA_Dev,NAGAPE,,,.html,26630,,shapefiles,cultural,
ne_10m_parks_and_protected_lands_area.README.html,UFS_Land-DA_Dev,NAGAPE,,,.html,26630,,shapefiles,cultural,
ne_10m_admin_1_label_points.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,90372,,shapefiles,cultural,
ne_110m_admin_1_states_provinces.README.html,UFS_Land-DA_Dev,NAGAPE,,,.html,24714,,shapefiles,cultural,
ne_10m_populated_places.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,58844,,shapefiles,cultural,
ne_10m_admin_0_disputed_areas.VERSION.txt,UFS_Land-DA_Dev,NAGAPE,,,.txt,7,,shapefiles,cultural,
ne_50m_admin_0_map_units.VERSION.txt,UFS_Land-DA_Dev,NAGAPE,,,.txt,7,,shapefiles,cultural,
ne_50m_admin_0_boundary_lines_disputed_areas.dbf,UFS_Land-DA_Dev,NAGAPE,,,.dbf,13513,,shapefiles,cultural,
